datetime,RAM,arch,bits,brand,count,cpuinfo_version,family,flags,hz_actual,hz_actual_raw,hz_advertised,hz_advertised_raw,instancetype,l3_cache_size,model,python_version,raw_arch_string,region,runtime,stepping,timezone,vendor_id,l1_data_cache_size,l1_instruction_cache_size,l2_cache_size,extended_model,l2_cache_associativity,l2_cache_line_size,extended_family
2019-05-28 04:45:13,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,88.23468732833862,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 04:46:41,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,89.56788802146912,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 04:48:11,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,88.15210008621216,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 04:49:40,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,87.79111433029175,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 04:51:09,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,91.01410007476808,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 04:52:42,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,90.02880024909973,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 04:54:12,8,X86_64,64,AMD EPYC 7571,2,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199618000, 0]",2.1996 GHz,"[2199618000, 0]",m5a.large,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,90.00001311302185,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 04:57:50,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.034361839294434,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 04:58:41,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.454655885696404,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 04:59:30,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.551766157150276,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 05:00:21,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.71522927284241,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 05:01:11,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,49.1573052406311,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 05:02:01,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,49.72900199890137,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 05:02:53,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.7400324344635,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 05:03:42,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.47213196754456,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 05:04:31,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.45808458328247,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 05:05:21,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.43400931358338,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
2019-05-28 05:06:09,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowext', '3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'osxsave', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.52875828742981,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,0x200,6.0,8.0
2019-05-28 05:06:59,16,X86_64,64,AMD EPYC 7571,4,"[5, 0, 0]",23,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clzero', 'cmov', 'cmp_legacy', 'constant_tsc', 'cpb', 'cr8_legacy', 'cx16', 'cx8', 'de', 'extd_apicid', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'fxsr_opt', 'ht', 'hypervisor', 'lahf_lm', 'lm', 'mca', 'mce', 'misalignsse', 'mmx', 'mmxext', 'movbe', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'npt', 'nrip_save', 'nx', 'pae', 'pat', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'sep', 'sha_ni', 'smap', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'sse4a', 'ssse3', 'syscall', 'topoext', 'tsc', 'vme', 'vmmcall', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt']",2.1996 GHz,"[2199636000, 0]",2.1996 GHz,"[2199636000, 0]",m5a.xlarge,512 KB,1,3.6.5.final.0 (64 bit),x86_64,us-east-1,48.6640739440918,2,UTC,AuthenticAMD,32 KB,64 KB,512 KB,,,,
